video_id,video_length,view_count,likes,comments,shares,description,create_time,hashtag_count
6876506945130384645,14000,46700000,8100000,88600,50700,you are beautiful 💕,1601061580,0
6876497063811632389,16000,37400000,6100000,64600,96500,you are important and worthy and i am happy you are here!! 💕,1601059284,0
6876493536682953990,7000,65600000,9500000,65000,297800,dc @lyneke,1601058467,0
6876305507284471046,12000,37600000,5000000,61300,161400,dc @littleredxoxo,1601014778,0
6876220930935229701,7000,91000000,12700000,69400,324900,dc @lyneke,1600994979,0
6876193499373423877,12000,49100000,6800000,49500,61500,so excited to kick-off the #patichallenge! @jlo @papijuancho #patilonely,1600988597,4
6876093445706960134,14000,51600000,8100000,38800,73900,i still can’t believe this is real!!! link in bio!!!!,1600965319,1
6875789658425462022,48000,58000000,7500000,46500,41800,wanted to share my invisalign journey and story with u guys!!! #ad #invisalignsmile #smilesquad @invisalign,1600894575,3
6875723790098124038,12000,37700000,6100000,63900,167200,,1600879250,0
6875723044925558021,8000,35100000,5100000,33800,96200,very purple,1600879076,0
6875465506606927110,10000,42300000,7300000,57700,139200,,1600819092,0
6875462411390962950,10000,37700000,6500000,39700,88200,,1600818367,0
6875396755521867014,6000,41400000,7200000,78000,170000,,1600803087,0
6875392334951927046,11000,63600000,9200000,59200,60800,@orosabeauty @modernpampersalon,1600802057,0
6875044686663388422,25000,42600000,6800000,49100,50600,join me & choreographer Travis Wall for a live virtual contemporary dance class on 10/3 at @breakthefloor Studios! #charlibreaksthefloor #ad,1600721112,4
6875020784411200773,11000,41900000,5200000,46500,61400,shop morphe2 phase 2 online and in stores now! use code ‘charli’ online for 10% off of some of my favs 💕 @morpheofficial #morphe2xcharlidixie #morphe,1600715547,4
6874986121193852166,13000,41100000,5400000,57400,210000,dc @nexttojer,1600707481,0
6874758877284486406,8000,49500000,7900000,80500,242200,THANK YOU SO MUCH FOR 88 MILLION!!!! I LOVE YOU ALL!!!,1600654563,0
6874736032554765574,11000,32300000,5000000,44100,82000,,1600649242,0
6874281269526629637,18000,49300000,8200000,94900,41900,join me & choreographer @brianfriedmanofficial for a live virtual jazz funk class on 10/3 @breakthefloor Studios! #charlibreaksthefloor #ad,1600543345,4
6873887373214616837,8000,53600000,6500000,102200,187200,dc @kaseygilbert1,1600451634,0
6873885020579187974,13000,47700000,5600000,60200,160500,follow me on triller @ charlidamelio dc @nexttojer,1600451085,0
6873531217074031878,11000,46400000,6600000,102800,233200,THANK YOU ALL SO SO SO MUCH FOR 87 MILLION!!!! I LOVE YOU 💕,1600368711,0
6873167718862916870,10000,48900000,6400000,84000,214900,dc @jeanvictorm,1600284074,0
6872823722743483654,14000,49800000,7000000,46900,90700,dc @marleyfrostt,1600203982,0
6872540071384386821,8000,58000000,8600000,82400,109700,,1600137944,0
6872484429546228998,19000,39300000,5400000,46800,35800,join me on oct. 3 for a live virtual dance event with top choreographers at @breakthefloor studios in LA! #charlibreaksthefloor #ad link in bio :),1600124985,4
6872483853370428678,12000,57400000,7200000,39300,221300,dc @jadenbarba @see.en.uh,1600124853,0
6872480831202528518,9000,59600000,7100000,43400,231500,dc @my.nameisjayden,1600124147,0
6872420516565765381,12000,38300000,5300000,66800,62700,,1600110107,0
6872414455540567301,11000,45700000,6700000,57800,204600,dc @ajeyalanai,1600108696,0
6871644603242630406,15000,56500000,9200000,117100,121100,just me chillin with my ds legos and @emmachamberlain ‘s planner!!,1599929450,0
6871614345697168646,8000,61500000,10400000,72100,48300,@modernpampersalon 💕,1599922420,0
6871005337613339910,24000,47100000,6800000,53400,69300,@blakemcgrathofficial choreography to his own song!!!! @breakthefloor,1599780607,0
6870989331562040582,25000,59700000,9700000,40800,56200,#duet with @dunkin 1..2..3 with the caramel @patreeky #charlirunsondunkin #ad,1599776880,6
6870928198067064069,29000,42500000,6100000,54000,107200,so excited that phase 2 is out now online! use code ‘charli’ at checkout💕 #morphe2 #morphe2xcharlidixie @morpheofficial,1599762646,4
6870926766202981638,15000,62900000,6900000,49200,257000,dc @janeciajanel,1599762313,0
6870911473808313605,37000,43800000,6200000,48600,90700,THANK YOU ALL SO SO SO MUCH FOR 86 MILLION!!!! @mishagabriel @rexkline @breakthefloor,1599758753,0
6870896959092280582,15000,32600000,4500000,26100,18400,link in bio 🙃,1599755377,0
6870602150708563206,15000,37100000,5100000,60800,102500,i am wearing one of my my @orosabeauty color this one is “bahama blue” on my nails!!! it’s available now individually for $12!!! teehee,1599686734,0
6870263449578933509,9000,40200000,5600000,71100,131200,,1599607870,0
6870245047531506949,13000,110300000,15400000,103100,60900,#duet with @vaggianna3,1599603584,2
6870223085736398086,15000,61600000,7000000,65500,309900,dc @janeciajanel,1599598470,1
6870214369075039494,10000,118200000,17400000,190700,332800,wow,1599596440,0
6870162890364587269,15000,40100000,5600000,63800,96800,"i am so excited to share the limited-edition hoodie that I co-created with Hollister! if you want one, you can shop the link in my bio now #hcopartner",1599584453,2
6870017871863368966,15000,52000000,6700000,83300,223000,THANK YOU ALL SO SO SO MUCH FOR 85 MILLION!!! I LOVE YOU ALL!!!! dc @jeffxtingz,1599550702,0
6869516435782192389,15000,80800000,13200000,131600,180100,,1599433943,0
6869138303975820550,15000,74600000,13200000,102700,118400,,1599345901,0
6868736632711810310,8000,78200000,11900000,114600,99200,i thought that that would be really easy,1599252378,0
6868711661193219334,15000,62000000,7400000,71700,337400,dc @jeffxtingz,1599246563,0
6868692907042426118,15000,41800000,5300000,40600,60400,phase 2 is launching september 10th online with some amazing new products #morphe2xcharlidixie #morphe2foryou #morphe2 @morpheofficial,1599242196,6
6868359589935451397,14000,56400000,6400000,59100,188700,,1599164591,0
6868358773027638534,12000,45100000,5800000,40800,59400,,1599164401,0
6868358560640666885,12000,134900000,14600000,125000,391200,dc @ohbukster,1599164351,1
6868354039579495685,11000,54400000,6800000,37100,269200,dc @ajeyalanai,1599163299,0
6868332556924849413,9000,69100000,7600000,74100,199900,dc @my.nameisjayden,1599158297,0
6868314158216105221,25000,36900000,4800000,45900,157800,got my own song and it just hits different. show me how you “do the charli” while you drink ‘the charli’ using #charlirunsondunkin!! @dunkin  #ad,1599154013,4
6867992605590916357,14000,48500000,7700000,48600,38600,#duet with @jadenbarba  the chain is complete,1599079160,2
6867875368984988934,21000,69600000,12500000,96400,81800,is this real life!!!?? my fave drink is now on the menu at @dunkin. order ‘The Charli’ on the Dunkin’ app!!! link in bio. #CharliRunsOnDunkin #ad,1599051869,4
6867761798116838662,40000,42600000,6300000,44600,71900,@dextercarr #dextercartchoreography,1599025552,2
6867624906490776837,14000,43700000,7500000,73700,52100,#featureme #musically,1598993539,4
6867561331436883205,15000,33100000,3600000,27200,7759,had so much fun filming this!!! link in bio 🙃,1598978734,0
6867319741636267269,13000,46700000,5900000,58700,169000,,1598922487,0
6867317511105432838,12000,81400000,9000000,59600,251300,dc @ohbukster,1598921967,0
6867195092768230661,15000,39700000,4700000,32800,8819,link in bio :) bye dixie!!!!,1598893462,0
6866946953268169989,6000,69000000,11600000,94900,250700,been a while since i’ve tumbled!!! vc @bryant,1598835690,0
6866853563524467973,15000,135000000,18700000,223700,413700,dc @besperon,1598813941,0
6866851212243881221,15000,51400000,6200000,50600,205100,dc @yodelinghaley  dpc @chaserutherford,1598813394,0
6866259010169900294,18000,54900000,7300000,96200,209300,THANK YOU ALL SO SO SO MUCH FOR 83 MILLION!!!! dc @kamilabattilana,1598675520,0
6866194362762530053,13000,51400000,7500000,49500,51900,@modernpampersalon,1598660462,0
6866129408810372357,11000,49100000,6600000,50000,236700,dc @ajeyalanai,1598645336,0
6866087559680806149,13000,42900000,4800000,32100,9396,link in bio teehee :),1598635593,0
6865548701666938117,10000,77700000,8600000,72100,141700,@barmansurii @madi dc @itsray.2,1598510139,0
6865400493863226629,57000,54200000,7300000,160600,48200,i got my #invisalign !!! #invisalignsmile #ad,1598475622,6
6865379770377473286,18000,108300000,13500000,178300,547000,@addisonre dc @itsray.2 @kamilabattilana,1598470797,0
6865354221269601542,10000,64200000,6900000,66400,260200,dc @fammouzz.khariiiii,1598464848,0
6865351246576995590,51000,42900000,5700000,35600,17000,#duet with @dixiedamelio,1598464155,2
6865337214721592582,51000,66700000,11100000,99900,102700,,1598460888,0
6865084243912019206,17000,63000000,7100000,81700,237900,THANK YOU GUYS SO SO SO MUCH FOR 82 MILLION!!! dc@itsray.2 @kamillabattilanna,1598401992,0
6865082457922833670,7000,104100000,13100000,71200,325800,dc @keliannestankus,1598401577,0
6865064868756655366,8000,58000000,8000000,85500,86000,#clonesquad,1598397479,2
6865053934281575686,13000,74100000,9100000,81300,231900,dc @kamillabattilana,1598394934,0
6864959941984210181,14000,37100000,3900000,35200,8554,link in bio!!! so excited to launch our family YouTube channel 🙃!!!!,1598373048,0
6864722681795808518,15000,58900000,10200000,92000,128600,something fun coming soon... @breakthefloor,1598317810,0
6864621307879787781,17000,53400000,7600000,116300,248300,,1598294202,0
6864618116295429381,18000,80500000,10200000,100100,307800,dc @mayakaylaa,1598293460,0
6864382830642810118,29000,52500000,6400000,77400,202600,dc @tdfw.shot @colo.cag,1598238684,0
6864378402254621958,10000,128800000,15600000,147500,131000,,1598237651,3
6864058226539859205,8000,54200000,7900000,91200,88000,,1598163111,0
6864056288242830598,14000,57900000,8400000,55900,93000,THANK YOU GUYS SO SO SO MUCH FOR 81 MILLION!!!! 💕💕💕,1598162660,0
6863998737203711238,17000,45100000,6500000,56200,240800,,1598149254,0
6863916275572247813,14000,48900000,7800000,61200,31200,@orosabeauty @modernpampersalon 💕,1598130050,0
6863469377275071750,15000,51600000,6700000,83100,43100,my @hollisterco  jeans are approved for dancing on the countertop teehee. check out the link in bio to shop my fav jeans! #HCoPartner,1598025999,2
6863301218748468486,15000,124800000,12400000,101200,36800,my friends watching me do the wap dance... teehee,1597986855,0
6863300281313103110,8000,55400000,8000000,50100,124100,THANK YOU GUYS SO MUCH FOR 81 MILLION!!,1597986637,0
6863298051885239557,8000,45100000,6100000,22900,40900,@barmansurii @leeann.biton,1597986119,0
6863143297720782086,17000,52700000,8500000,98300,127500,,1597950077,0
6863114645532577030,15000,55200000,7700000,71600,98600,happy 16th birthday to my best friend in the whole wide world @gemmah_  wish i could be with you today :( i love you from the bottom of my heart!,1597943405,0
6862972324291857670,14000,120000000,14900000,474900,536600,@lilhuddy dc @trvpandre  @dejuane.mccoy  @justinplaness,1597910276,0
6862969125791206662,15000,51900000,5800000,33200,75400,@curtisnewbill dc @tdfw.shot,1597909533,0
6862927704430267653,15000,56100000,7900000,106600,70300,i get new ear piercings today teehee!!,1597899887,0
6862841703175294213,15000,44700000,5500000,51200,158200,dc @yodelinghaley dpc @chaserutherford,1597879857,0
6862811342571588870,44000,37200000,5200000,36900,10300,dixie being a morphe2 queen @morpheofficial #morphe2foryou #morphe2xcharlidixie use code ‘charli’ at checkout!!! ✨,1597872788,4
6862772520676789510,13000,47000000,7300000,56400,25500,"when your reality doesn't match up-#thisistheyearchallenge join in before August 28 & you could win a Zoom with me, Dixie & David! @thisistheyearfilm",1597863748,2
6862441166835600646,10000,96100000,10800000,117900,380700,dc @itsray.2,1597786599,0
6862363633414900998,15000,36900000,4200000,38800,12200,link in bio :)))) @orosabeauty,1597768546,0
6862052664717430022,9000,110000000,16500000,149800,183900,2 year difference,1597696144,1
6861949314776698118,10000,55800000,7800000,125900,62200,someone guess what cereal im eating. also wearing my shade bahama blue from @orosabeauty 😊,1597672082,0
6861872825431493894,15000,45900000,7300000,120100,80600,THANK YOU FOR 80 MILLION SERIOUSLY THANK YOU SO MUCH I LOVE YOU ALL 💕💕💕,1597654276,0
6861754901765049605,10000,49100000,7900000,68400,141700,i found my dog in my shower teehee,1597626818,0
6861737179530480901,10000,59500000,7000000,55400,179200,dc @itsray.2,1597622691,0
6861648350744300805,7000,107000000,13000000,98800,432800,dc @keliannestankus,1597602007,0
6861102819454258437,15000,55000000,6800000,123300,171500,dc @yodelinghaley,1597474999,0
6860870833607347462,10000,59400000,7700000,116700,303600,dc @amiyatrae,1597420978,0
6860865069425773829,15000,46300000,6400000,79400,205500,,1597419636,0
6860630291418041605,10000,70700000,11800000,124600,151000,new hair teehee,1597364974,0
6860580377531075845,11000,67600000,10500000,94300,55500,@benjaminkickz,1597353350,0
6860281440433687813,15000,64800000,11700000,146700,44700,HAPPY BIRTHDAY @dixiedamelio,1597283750,0
6859967050513681670,15000,63100000,8900000,95400,164100,@larrayeeee @nikitadragun dc @zach..vance,1597210556,0
6859948981514964229,12000,47600000,6800000,61500,89400,i wanted to show y’all my new shoes teehee,1597206347,0
6859849298998234373,15000,50800000,8100000,73100,47800,THANK YOU GUYS SO MUCH FOR 78 MILLION!!  please make sure you are taking care of yourself!! i love you 💕,1597183133,0
6859229465852120326,15000,58800000,8600000,122200,99200,#greenscreen,1597038825,2
6859184087039528198,4000,57700000,8900000,67700,54500,hmmm @selenagomez,1597028256,0
6858759382071512326,17000,52700000,7100000,106700,22700000,,1596929368,0
6858695572635831558,18000,118300000,14000000,216300,52300000,THANK YOU GUYS SO MUCH FOR 77 MILLION !!!! 💕💕💕💕💕💕 dc @itsgabrielluis,1596914510,0
6858330872333028614,10000,65600000,7600000,88400,1500000,ello,1596829597,0
6858270592764890373,10000,86600000,8600000,74400,480400,i spilled coffee all over my shirt dc @ajeyalanai,1596815564,0
6858263761841605894,11000,93800000,12600000,85500,355300,here is my mommy being scared i am going to spill my coffee,1596813973,0
6857983575103393030,15000,68700000,8200000,111100,6800000,dc @tdfw.shot,1596748735,0
6857632339384749317,11000,130700000,16900000,128800,1500000,dc @sheafreak4jb1,1596666958,0
6857556210950900998,15000,70200000,8800000,81700,290500,wearing piggy pink the perfect pink color teeheeeee @orosabeauty  #orosaxcoastalcraze,1596649232,2
6857252384159157509,46000,47300000,5700000,55100,73400,such an amazing launch day!!!! if you haven’t yet go check out the link in bio for our new collection @orosabeauty #orosaxcoastalcraze,1596578492,2
6857194398929734917,38000,46800000,5900000,55200,52900,so excited for this!! i’m wearing my shade “piggy pink.” go check out the collection out now! @orosabeauty #orosaxcoastalcraze 🤍,1596564991,2
6856894148084026630,15000,72100000,8800000,93100,480100,dc @zach..vance,1596495085,0
6856879254752201989,15000,75600000,11200000,82200,341400,,1596491616,0
6856878521697029381,15000,109900000,13700000,97500,454200,dc @kamronagee,1596491446,0
6856856688402681093,30000,44500000,5200000,40600,13600,#duet with @morpheofficial use my code “charli” for 10% off morphe!!! #morphe2xcharlidixie #morphe2foryou,1596486361,6
6856855888016313605,11000,57100000,8600000,48800,152000,get ready with me,1596486175,1
6856582500127378694,10000,57000000,7700000,40800,62300,bad transitions are my thing i guess,1596422527,0
6856567565855083782,15000,64000000,7400000,53500,153600,@gemmah_ dc @tdfw.shot,1596419048,0
6856545062721998085,15000,150300000,14100000,151300,10400000,dc @colo.cag,1596413807,0
6856537636807511301,15000,44100000,5500000,44800,80300,,1596412079,0
6856040656666709254,8000,111700000,14300000,236100,181800,draft,1596296363,0
6856040398754729222,15000,60700000,8500000,90800,325000,drafts,1596296304,0
6856040221776039174,15000,59400000,9700000,70500,114400,draft,1596296262,0
6856039704601595141,5000,47300000,6200000,29700,42300,d~r~a~f~t,1596296142,0
6856039439081295109,8000,60500000,8800000,45400,100200,draft things @madi,1596296081,0
6856038723478424837,15000,44200000,6000000,38700,100500,draft tings,1596295913,0
6856038417726328069,14000,51200000,6600000,45100,119700,everyone is posting their drafts so here is mine,1596295842,0
6856013195681860870,12000,61100000,7100000,100300,136700,@gemmah_ dc @slimm.aj,1596289971,0
6855768438133099782,34000,56600000,7600000,141900,113100,DIXIE GRADUATED TODAY!!! IM SO PROUD OF YOU @dixiedamelio dc @noahbeck @trvpandre @yodamnmomma,1596232981,0
6855673879638117638,34000,59500000,7400000,98400,241700,THANK YOU SOOO MUCH FOR 75 MILLION I LOVE YOU ALLL!!! 💕💕 dc @noahbeck @trvpandre  @yodamnmomma,1596210964,0
6855672007036570885,13000,73800000,8900000,83600,448300,dc @ondreazlopez,1596210528,0
6855667792914418949,6000,44900000,6600000,49200,121700,,1596209547,0
6855664439681699077,14000,45300000,6200000,53800,107900,,1596208767,0
6855422043794590982,15000,43700000,6300000,41300,20100,morphe 2 is officially out! go to @morpheofficial for details & watch our unboxing video on my YT channel to see more!  #morphe2 #morphe2xcharlidixie,1596152330,4
6855367048059555078,6000,65900000,10300000,146600,207300,don’t mind the lint on my shirt,1596139524,0
6855356885818756358,15000,84000000,13300000,98200,159700,thank you @gretveee for the sick new hair!!! i love it so much!!,1596137158,0
6855094096835497221,13000,90200000,11200000,87800,153500,@rmohr0 💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍💍,1596075975,2
6854996455896272133,13000,71200000,9700000,102000,406900,dc @syeraplitt,1596053239,0
6854994991819803909,9000,51700000,7900000,42800,54200,get ready with me!!!!,1596052898,0
6854976700757888261,12000,40000000,5100000,51800,103500,dc @slimm.aj,1596048639,0
6854959096102210822,15000,45000000,6900000,55500,76000,tomorrow!!! whos excited... #morphe2xcharlidixie #morphe2 #morphe2foryou,1596044541,6
6854695851613293830,15000,51400000,9100000,91400,70300,,1595983250,0
6854608692776635654,18000,111400000,16200000,152700,108200,two broken noses lots of nose bleeds and breathing problems for 11 months! i can finally breathe like normal and get back to dancing @drkanodia90210,1595962956,0
6854581617101491461,15000,77400000,11000000,98300,279300,dc @nathanlust @mattiapolibio @ondreazlopez,1595956652,0
6854565358808993029,15000,61100000,7500000,69100,158800,momma @heididamelio dc @trvpandre  @dejuane.mccoy @justinplaness,1595952872,0
6854248658213358853,13000,51300000,6500000,83700,176900,dc @ondreazlopez,1595879129,0
6853964622576241925,11000,37800000,4900000,73800,97800,dc @dixiedamelio and @abbyrao,1595812997,0
6853887841680805125,14000,54600000,8400000,106400,161900,THANK YOU GUYS SO SO SO MUCH FOR 74 MILLION!!!!,1595795120,0
6853813124290694405,15000,50100000,6500000,82000,81300,back with the baby @gemmah_,1595777728,0
6853500656213331206,50000,52400000,8700000,83600,64700,#duet with @noahbeck ayo sibling check!,1595704971,2
6853455570398137606,12000,79300000,11400000,105000,266400,@dixiedamelio dc @cynthiaparkerrrr,1595694474,0
6853452769488047366,14000,83100000,9900000,93300,257600,THANK YOU GUYS SO MUCH FOR 72 AND 73 MILLION!!!!!! 💕💕💕💕💕dc @yodamnmomma and @retroconverse 💕,1595693822,0
6852549631272815878,15000,69400000,8700000,136400,181500,dc @retroconverse,1595483547,0
6852088838676811013,15000,76000000,8700000,130200,42300,#ColorCustomizer,1595376258,2
6852088036436495621,15000,64500000,7900000,64000,43700,,1595376071,0
6852057480411794694,7000,62400000,9600000,148000,77000,:),1595368956,0
6851719416023993606,30000,45800000,5900000,81800,31500,@morpheofficial #morphe2foryou #morphe2 #morphe2xcharlidixie i cant wait for you guys to see the collection!,1595290245,6
6851075720505036038,21000,68900000,8000000,181000,149000,dc @yodamnmomma,1595140376,0
6851050652550941957,15000,73400000,8700000,92300,110100,dc @nathanlust,1595134539,0
6851048978096639237,8000,112100000,13900000,117300,66900,#duet with @addisonre  bruh,1595134148,2
6850508918758608133,15000,113900000,11900000,180700,250900,dc @ondreazlopez,1595008403,0
6850494181048208645,6000,94600000,11500000,146200,84900,:),1595004972,0
6850115908678077702,19000,64300000,6500000,61900,58600,Join the #MoreHappyDenimDance and #hcocontest to win a virtual meet & greet with me and Dixie!! #hcopartner. Official rules: https://bit.ly/37ZFQih,1594916898,6
6849939439964163333,10000,107100000,12500000,83800,340800,dc @sheafreak4jb1,1594875815,0
6849229372000390406,15000,72400000,9200000,156300,87300,,1594710489,0
6849229133172444422,15000,59500000,7100000,57000,45900,album dropping soon 🍉🤑🙆‍♀️📦🧃🤖😘🎃🙃🦷🛣,1594710433,0
6849218597223533830,15000,68900000,9100000,78600,81400,cotton ball :) 🤖🎃🧃📦🍝,1594707981,0
6848732484557901062,15000,93100000,11000000,87500,189100,@dixiedamelio @jamescharles dc @noahbeck,1594594795,0
6848309791039786246,13000,90700000,10100000,111000,312300,dc @jeanvictorm,1594496377,0
6848121119870864645,15000,104000000,11000000,105800,289300,dc @mattiapolibio,1594452451,0
6848117838595509510,14000,54000000,6900000,70100,162000,,1594451687,0
6848107310401785093,24000,51000000,7100000,51700,72500,full video on igtv! ;),1594449243,0
6848004324426042629,11000,71500000,10500000,117800,346200,THANK YOU GUYS SO MUCH FOR 69 AND 70 MILLION THAT IS BEYOND INSANE I LOVE YOU ALL SOOOOO MUCH!! 💕💕💕💕,1594425260,0
6847983990519893253,15000,107000000,17000000,141400,105000,#duet with @andiesjourney ! i love you!!!  💕💕,1594420525,3
6846794134485863685,15000,77400000,10800000,69700,34100,a few days ago i was able to zoom with @thetiabeestokes and i have to say tia you are incredibly inspiring and strong!! keep smiling i love you 💕,1594143488,0
6846640788454001925,14000,86100000,9300000,96200,388800,dc @jeanvictorm,1594107788,0
6846580490552593669,5000,68700000,8500000,48900,68300,@ktifford @lil.memzy @macperrott,1594093747,0
6846433902106594566,12000,143000000,13000000,138900,567000,THANK YOU ALL SO SO SO MUCH FOR 68 MILLION I LOVE YOU ALL 💕💕💕dc @yodamnmomma,1594059614,0
6845504738239237382,15000,82700000,9900000,181100,208200,@theestallion i love you with my whole heart!!,1593843279,0
6845497906531667206,11000,88700000,11000000,71500,132700,@madi c: @hawkhatesyou,1593841689,0
6845447613194505478,15000,66400000,7300000,46200,131100,@madi,1593829977,0
6844599926022769926,12000,163000000,16200000,288900,492500,be happy music video out now link in bio dc @haleygilchrist_  💕💕,1593632608,0
6844586861223070981,16000,64100000,7800000,94100,133500,,1593629566,0
6844573661832252678,9000,53000000,6900000,73900,102800,THANK YOU ALL SO SO SO MUCH FOR 67 MILLION!!!! I LOVE YOU ALL 💕💕💕,1593626493,0
6844557145581653254,12000,47800000,5900000,70500,36500,,1593622648,0
6844380374877883654,10000,78300000,10400000,79300,331000,dc @no.hannah.yes,1593581493,0
6844296024568188166,7000,44000000,5500000,40600,70400,,1593561852,0
6844234118343953669,9000,51800000,7100000,52300,38700,,1593547437,1
6844217927911197958,14000,94400000,11400000,73900,176400,@dameliofamilyofficial dc @trvpandre,1593543667,0
6844199027177704709,15000,45200000,6400000,45900,53100,,1593539267,0
6843632716638850309,15000,48800000,6200000,52700,37600,din din w @avani @madi,1593407415,0
6843133238861384965,15000,94200000,10700000,88600,83300,hiii my beautiful sister @dixiedamelio just came out with her first song “be happy” the link to listen is in my bio make sure to show your support! 💕,1593291118,0
6842850743003729157,13000,112100000,11300000,79800,258800,@markellwashington1 dc @mehkivuitton,1593225346,0
6842765176333274373,15000,175300000,14400000,106800,583600,dc @retroconverse,1593205422,0
6842735958966734085,20000,88900000,10300000,333900,590100,dc @mooyamusunga,1593198619,0
6842729418167782661,59000,57500000,7000000,52700,57000,,1593197097,0
6842718163252169989,14000,63600000,7100000,52800,177000,dc @trvpandre  and @worldwidekayy,1593194476,0
6842570427731102981,15000,57100000,7400000,78300,137400,THANK YOU SO MUCH FOR 66 MILLION I LOVE YOU ALL!!!! dc @itzjusterica  💕💕💕,1593160082,0
6842505349551885574,15000,42200000,4900000,32100,11900,link in bio to check out my sister @dixiedamelio ‘s song!!!! i am so insanely proud of her so make sure you show her song lots of love!!! 🤍,1593144929,0
6842352513669238022,15000,50300000,5900000,63100,280300,dc @2live.d,1593109342,0
6842351316216335621,15000,54000000,6300000,55300,165900,please let me know who made this dance!!!! 💕💕,1593109063,0
6842079531285695749,14000,99900000,10900000,119300,537500,please let me know who made this dance!!!!,1593045784,0
6842074700768644358,15000,45400000,6200000,26300,30700,lunch date with @madi @christopherromero !!,1593044659,0
6842025276092747014,10000,69100000,8500000,59600,223900,who made this dance??? i love it!! @madi,1593033151,0
6841653014046985478,10000,80200000,10000000,85200,246700,dc @essencemariebby,1592946477,0
6841309155655994630,15000,54300000,6000000,54100,140500,i’m so sorry i got the dance credit wrong on the first one the dance credit is @mooyamusunga !!!,1592866417,0
6841259124492225797,15000,49600000,5400000,37200,97700,dc @jeanvictorm,1592854767,0
6841245931959078150,9000,52900000,8100000,42900,46100,baby charli >,1592851696,0
6841244580889840901,15000,39500000,4900000,28700,145500,dc @2live.d,1592851381,0
6841240265127152902,15000,41600000,6200000,39200,84700,btw i love watching you all duet my dance videos it’s so cool to see teehee xoxo 🥺👉👈,1592850376,0
6841230378527657221,8000,52800000,7900000,105600,58100,,1592848074,0
6841008081778887941,9000,56800000,9000000,57200,123700,happy father’s day!!!! @marcdamelio,1592796319,0
6840552570465848582,24000,45800000,6700000,76700,60700,hey i posted a fun dance video on ig if you want to check it out :),1592690260,0
6840511915299458310,12000,39000000,5700000,40100,43900,,1592680794,0
6840511452198014214,26000,60900000,8300000,43600,161300,dc @mehkivuitton also please do not forget that i have links in my bio for petitions you can sign to help support blm!!!,1592680686,0
6839778733948275973,11000,112700000,11100000,135100,371000,THANK YOU GUYS SO MUCH FOR 64 MILLION!! also please let me know who made this dance!!! 💕,1592510087,0
6839770781174500613,15000,60400000,6800000,54500,165800,dc @tatianasalomon,1592508235,0
6839769161376271622,13000,84300000,9700000,66500,180800,,1592507858,0
6839395322410618118,15000,60300000,7500000,84600,240500,let me know who made this dance !!!,1592420817,1
6839141790952590597,11000,51700000,7400000,50800,51300,barley d’amelio @jameswrightt,1592361789,0
6839136717149195526,15000,61700000,7200000,35900,44400,@jameswrightt dc @kvng.ryyy,1592360607,1
6839094208322702598,19000,86900000,9000000,80500,465900,dc @baronscho,1592350709,0
6839090350674480390,15000,76300000,9800000,103600,181700,please let me know who made this dance!!!,1592349811,0
6839030699102670085,15000,48300000,5500000,47800,119300,dc @tatianasalomon,1592335921,0
6839027179632872709,7000,67200000,8300000,69500,129000,okay i guess,1592335102,0
6838639492379708678,13000,71100000,10200000,115300,184400,ouch,1592244836,0
6838638754333281541,12000,51600000,7100000,52300,107800,i cry,1592244664,0
6838637437061844229,9000,61800000,8700000,51600,69700,i’m a pro,1592244358,0
6838421304601873670,15000,61700000,7200000,63500,148700,@larrayeeee,1592194039,0
6838304317141814534,8000,52500000,7200000,58900,42100,lashes by the one and only @lashedbyleeann 💕,1592166798,0
6837993705631239430,11000,89400000,11400000,94200,89700,lunch:) @ameliezilber @avani,1592094478,1
6837936517164436742,14000,68500000,9300000,79700,125000,never play odds with @bryant,1592081163,0
6837700016866462982,5000,59700000,8200000,81200,107800,.,1592026102,0
6837523573284834566,15000,142300000,13700000,124800,449100,dc @kvng.ryyy,1591985016,0
6837523056097791238,9000,65100000,9100000,49200,57300,@heididamelio,1591984896,0
6837522748605025541,15000,72100000,10000000,69100,191200,moral support,1591984824,0
6837522273189055750,11000,204200000,22300000,215300,683800,who made this dance?,1591984714,1
6836783718552636678,8000,159500000,17000000,156800,187000,@marcdamelio,1591812756,0
6836782250097528069,15000,60500000,7600000,42600,71600,hey what’s up guys it’s charli and today we are ￼getting ready!!,1591812414,0
6836761044522798341,15000,58800000,5700000,51600,111700,dc @baronscho,1591807476,0
6836760533857881350,10000,64100000,6900000,46500,160700,pls lmk who made this dance!!,1591807358,0
6836760269767724294,13000,70600000,9300000,56900,207700,dc @kamillabatti,1591807296,0
6836577711264288006,14000,51200000,6500000,53800,48600,@madi #featureme #dance #friends #yolo #cake,1591764791,10
6836574051637497093,15000,81100000,8600000,48000,156400,bean @madi dc @ansleysparkmann  and @brookymoss,1591763944,0
6836508257813581061,7000,72200000,8100000,57800,132600,i taught mia well @k0uvr @miahaywarddd dc @ariana.mercado09,1591748621,0
6836497151187586309,6000,122100000,15300000,371700,565100,the boy @lilhuddy,1591746040,0
